84,78,502,83,501,108,84,103,ATKGHUATHARUWARE
84,105,503,108,503,132,84,129,ENTERPRTSEISETIC
131,131,455,132,455,157,131,155,ALAHISTMBHD
240,157,347,157,347,182,240,182,822737-X
122,180,462,183,462,208,122,205,NO. 17-G. JALAN SETIA INDAH
155,206,425,208,425,234,155,232,X U13/X.SETIA ALAM
111,231,470,235,470,260,111,256,SEKSYEN U13. 40170 SHAH ALAM
64,257,523,262,523,286,64,282,TEL012-6651783FAX03-33623608
163,283,416,285,416,310,163,308,GST NO 000394528768
155,333,429,336,429,377,155,373,STMPLIFIED TAX INVOICE
78,375,398,378,398,422,78,418,JetCacnter
40,432,91,432,91,453,40,453,CASH
37,504,279,506,278,530,37,529,SALESPERSON :AHO02
311,507,489,507,489,532,311,532,TIME1757:00
36,552,94,552,94,584,36,584,ITEM
259,555,304,555,304,584,259,584,QTY
359,557,401,557,401,584,359,584,U/P
436,559,514,559,514,586,436,586,AMUUNT
351,583,399,583,399,612,351,612,(RM)
465,584,514,584,514,612,465,612,(RM)
37,604,203,606,203,631,37,629,9200310000040
261,607,283,607,283,629,261,629,3
348,606,402,606,402,634,348,634,8.00
448,606,541,606,541,636,448,636,24.00S
39,629,340,632,339,657,38,654,40MM 2K/BELLE PADLOCK 
37,677,212,680,211,706,37,703,TOTAL QUANTITY
347,682,365,682,365,706,347,706,3
229,749,417,756,416,785,228,779,SUB-TOTAL (GST)
477,756,543,756,543,782,477,782,24.00
300,779,355,779,355,805,300,805,DISC
486,782,543,782,543,808,486,808,0.00
302,802,405,805,404,831,301,828,ROUNDING
487,806,543,806,543,833,487,833,0.00
71,828,186,828,186,854,71,854,TOTAL
419,831,541,831,541,857,419,857,400
68,854,170,854,170,879,68,879,CASH
419,857,543,857,543,882,419,882,S0U0
66,878,215,881,214,907,65,904,CHANGE
415,877,542,881,541,910,415,907,26.00
122,929,455,930,455,955,122,953,*GST @ 6X INCLUDED IN TOTAL
220,979,358,979,358,1004,220,1004,GST SUMMARY
44,1024,98,1024,98,1052,44,1052,CODE
244,1027,321,1027,321,1054,244,1054,AMOUNT
446,1029,534,1029,534,1054,446,1054,TAX/AMT
41,1072,75,1072,75,1103,41,1103,SR
257,1075,322,1075,322,1101,257,1101,22.64
376,1074,399,1074,399,1103,376,1103,6
479,1075,536,1075,536,1103,479,1103,1.36
283,1149,405,1149,405,1176,283,1176,TAX TOTAL:
479,1147,535,1151,533,1180,477,1176,1.36
107,1253,341,1253,341,1271,107,1271,GODSEOLDRRNOT
129,1277,307,1277,307,1296,129,1296,THANE YOU FOF
67,1301,283,1301,283,1321,67,1321,FLS FROVIDE ORICS
43,1321,239,1322,239,1347,43,1346,EXCHANGE HITHIN
