49,135,512,135,512,166,49,166,SANYU STATIONERYSHOP
48,180,503,183,503,209,48,206,NO.31G&33G,JALAN SETIA INDAH X ,U13/X
48,206,243,206,243,227,48,227,40170 SETIA ALAM
46,235,433,235,433,261,46,261,Mobile /Whatsapps : +6012-918 7937
48,266,267,266,267,287,48,287,Tel:+603-3362 4137
49,293,323,293,323,313,49,313,GST ID No: 001531760640
412,298,595,301,594,334,412,330,TAX INVOICE
38,316,143,320,142,346,37,342,Owned By :
39,346,376,346,376,367,39,367,SANYU SUPPLY SDN BHD (1135772-K)
43,399,301,399,301,421,43,421,CASH SALES COUNTER
52,461,195,461,195,487,52,487,1.2012-0029
271,459,598,461,597,487,271,485,RESTAURANT ORDER CHIT NCR
271,487,349,487,349,515,271,515,3.5"x6"
79,521,196,521,196,547,79,547,3 X 2.9000
478,519,587,523,586,550,477,547,8.70 SR
32,556,344,558,344,584,31,582,Total Sales Inclusive GST @6%
478,559,533,559,533,587,478,587,8.70
240,588,334,588,334,615,240,615,Discount
479,593,530,593,530,616,479,616,0.00
241,628,298,628,298,656,241,656,Total
481,631,535,631,535,659,481,659,8.70
240,656,351,659,350,687,239,683,Round Adj
481,661,535,661,535,688,481,688,0.00
243,699,350,699,350,725,243,725,Final Total
482,704,533,704,533,727,482,727,8.70
243,759,304,759,304,782,243,782,CASH
472,762,535,762,535,785,472,785,10.00
243,788,332,788,332,814,243,814,CHANGE
482,793,533,793,533,816,482,816,1.30
31,831,177,836,176,862,30,857,GST Summary
257,831,390,834,389,862,256,859,Amount(RM)
479,836,571,836,571,862,479,862,Tax(RM)
30,865,132,865,132,891,30,891,SR @ 6%
338,863,391,863,391,893,338,893,8.21
518,865,572,865,572,893,518,893,0.49
31,945,294,945,294,966,31,966,INV NO: CS-SA-0120436
319,946,520,946,520,968,319,968,Date: 27/10/2017
72,1088,571,1089,571,1111,72,1109,Goods sold are notReturnabie & Refundable
121,1140,524,1140,524,1162,121,1162,THANKYOU FORYOURPATRONAGE
199,1172,443,1172,443,1194,199,1194,PLEASE COMEAGAIN
124,1225,520,1225,520,1246,124,1246,TERIMAKASIH SILA DATANG LAGI
72,1272,574,1275,573,1297,72,1294,**PLEASEKEEPTHISRECEIPTFORPROVEOF
57,1308,589,1308,589,1328,57,1328,PURCHASEDATEFORI.TPRODUCTWARRANTY
247,1337,396,1333,397,1360,247,1363,PURPOSE **
93,1389,553,1392,553,1418,93,1415,Follow us in Facebook : Sanyu.Stationery
