77,75,366,87,364,138,75,126,31802013
261,342,508,349,507,386,260,378,SWEET FOREST CAFE
217,381,539,388,539,424,216,417,NO 21,JLN BUNGA KANTAN
216,417,537,422,537,459,216,454,TAMAN P.RAMLEE SETAPAK
228,458,499,463,499,493,227,488,53000 KUALA LUMPUR.
174,490,573,497,572,536,174,529,GST Reg. No : 000465809408)
201,563,515,573,514,612,200,602,Tax Invoice
82,634,319,642,317,704,80,697,Table 15
79,727,303,732,302,769,78,764,INV No.:593101
450,738,588,738,588,775,450,775,Pax(s): 2
76,764,488,775,487,812,75,800,Date : 14-02-2018 13:02:42
77,800,388,810,387,848,75,839,Cashier: SIM JTAN WAI
75,875,246,883,244,919,73,912,Descript ion
290,885,343,885,343,919,290,919,Qty
386,884,655,887,655,923,385,921,U.price Total TAX
72,949,379,958,378,995,71,985,Smoked Duck Spaghett i
272,996,328,996,328,1031,272,1031,1x
388,994,468,994,468,1033,388,1033,12.50
516,994,658,1001,656,1040,514,1032,12.50 SR
68,1024,268,1031,266,1068,66,1061,Hot Green Tea
270,1067,326,1073,322,1107,266,1101,1x
397,1070,468,1070,468,1110,397,1110,3.00
526,1072,619,1072,619,1110,526,1110,3.00
604,1076,653,1076,653,1113,604,1113,SR
66,1095,208,1103,206,1141,64,1133,Coffee(H)
270,1143,323,1143,323,1177,270,1177,1x
397,1143,466,1143,466,1184,397,1184,4.90
528,1149,606,1149,606,1181,528,1181,4.90
611,1154,648,1154,648,1184,611,1184,SR
65,1172,364,1182,362,1218,64,1209,Rendang Chicken Rice
267,1220,323,1220,323,1255,267,1255,1x
394,1218,466,1218,466,1259,394,1259,9.90
523,1218,651,1223,649,1262,521,1256,9.90 SR
65,1284,250,1289,249,1326,64,1321,Total QTY: 4
65,1323,386,1330,385,1367,64,1360,Total (Excluding GST):
564,1334,648,1334,648,1373,564,1373,28.58
63,1360,315,1367,313,1404,62,1396,GST payable (6%):
575,1366,649,1372,646,1413,572,1406,1.72
63,1399,426,1406,425,1442,62,1435,Total (Irclusive of GST):
564,1410,646,1410,646,1448,564,1448,30.30
60,1471,237,1479,234,1542,57,1534,TOTAL:
488,1485,644,1485,644,1547,488,1547,30.30
58,1569,223,1569,223,1605,58,1605,Closed: 001
331,1571,486,1576,485,1612,329,1607,14-02-2018
518,1575,642,1580,641,1617,516,1611,13:50:58
54,1605,352,1610,352,1647,53,1642,Server: SIM JIAN WAI
345,1645,528,1661,522,1721,339,1705,14/3/18
51,1681,154,1681,154,1720,51,1720,CASH :
559,1679,642,1691,636,1734,552,1722,50.00
50,1715,179,1720,177,1759,48,1753,CHANGE :
347,1733,526,1749,520,1814,341,1798,30.30
559,1728,637,1728,637,1767,559,1767,19.70
50,1829,219,1836,217,1873,48,1865,GST Summary
337,1835,491,1840,489,1877,336,1872,Amount(RM)
526,1835,634,1843,631,1882,523,1874,Tax(RM)
51,1864,93,1872,86,1909,44,1901,SR
191,1869,288,1875,286,1916,189,1910,@6%
406,1877,492,1877,492,1915,406,1915,28.58
563,1874,654,1880,651,1920,561,1915,1.72/
