51,136,513,136,513,166,51,166,SANYU STATIONERYSHOP
46,179,506,180,506,206,46,205,NO.31G&33G,JALAN SETIA INDAH X U13/X
49,203,246,203,246,225,49,225,40170 SETIAALAM
45,228,432,230,431,260,45,259,Mobile /Whatsapps : +6012-918 7937
45,260,266,262,266,288,45,286,Tel: +603-3362 4137
49,291,323,291,323,313,49,313,GST ID No: 001531760640
414,302,595,302,595,333,414,333,TAX INVOICE
40,322,140,322,140,344,40,344,Owned By :
36,342,378,344,378,370,36,368,SANYU SUPPLY SDN BHD (1135772-K)
43,401,301,401,301,422,43,422,CASH SALES COUNTER
54,461,193,461,193,487,54,487,1.5000-0001
274,464,561,464,561,485,274,485,PHOTOCOPY SERVICES-A4
271,487,326,487,326,515,271,515,SIZE
83,521,207,521,207,542,83,542,50 X 0.1000
479,519,534,519,534,547,479,547,5.00
552,522,586,522,586,545,552,545,SR
31,553,344,556,344,581,31,578,Total Sales Inclusive GST @6%
479,556,533,556,533,585,479,585,5.00
241,587,333,587,333,613,241,613,Discount
481,592,531,592,531,615,481,615,0.00
240,627,298,627,298,656,240,656,Total
481,632,534,632,534,659,481,659,5.00
240,661,348,661,348,687,240,687,Round Adj
481,662,534,662,534,690,481,690,0.00
243,701,350,701,350,727,243,727,Final Total
481,703,534,703,534,730,481,730,5.00
241,756,304,756,304,784,241,784,CASH
460,763,533,763,533,786,460,786,100.00
243,789,332,789,332,815,243,815,CHANGE
469,790,536,790,536,818,469,818,95.00
31,827,176,834,175,862,29,855,GST Summary
256,830,389,834,388,861,256,858,Amount(RM)
478,832,572,835,571,863,477,859,Tax(RM)
31,863,129,863,129,889,31,889,SR @ 6%
338,863,390,863,390,890,338,890,4.72
519,864,571,864,571,892,519,892,0.28
30,941,519,944,519,971,30,967,INV NO: CS-SA-0097491  Date : 19/07/2017
72,1088,570,1091,570,1112,71,1109,Goods soldare notReturnable & Refundable
119,1140,522,1140,522,1162,119,1162,THANKYOUFORYOURPATRONAGE
198,1172,442,1172,442,1194,198,1194,PLEASE COMEAGAIN.
119,1222,521,1225,521,1250,119,1246,TERIMA KASIH SILA DATANG LAGI
67,1269,574,1274,574,1305,67,1300, ** PLEASE KEEP THIS RECEIPT FOR PROVE OF
54,1310,586,1310,586,1331,54,1331,PURCHASE DATEFORI.TPRODUCTWARRANTY
245,1339,395,1336,396,1362,246,1365,PURPOSE **
89,1388,551,1393,550,1421,89,1416,Follow us in Facebook : Sanyu.Stationery
