73,80,499,78,499,105,74,106,Gerbang Alaf Restaurants Sdn Bhd
233,110,353,110,353,140,233,140,65351-M
138,145,432,144,432,171,138,172,Licensee of McDonald's
33,178,550,178,550,204,33,204,Level'6, Bangunan TH, Damansara Uptown3
34,211,550,211,550,236,34,236,No.3. Jalan Ss21/39,47400 Petaling Jaya
231,242,341,242,341,272,231,272,Selangor
129,277,456,277,456,302,129,302,(GST ID No000504664064
113,309,456,309,456,334,113,334,McDonald's Rawang DT#188)
152,340,432,339,432,365,152,367,Tel No. 03-6092-1968
219,373,366,373,366,400,219,400,TAX INVOICE
232,438,367,438,367,464,232,464,MFY Side 1
34,503,299,503,299,529,34,529,INV#001881904580783
32,535,524,534,524,560,32,561,0RD #70-REG #19-18/03/2018 23:0216
30,567,143,567,143,597,30,597,QTY ITEM
483,565,554,565,554,597,483,597,TOTAL
57,602,231,602,231,627,57,627,1 L McChicken
483,598,555,598,555,630,483,630,11.10
82,632,195,632,195,663,82,663,1 L Coke
83,664,207,667,206,694,82,692,1 L Fries
36,695,221,698,220,729,35,726,2Small Cone
493,696,559,696,559,728,493,728,2.00
33,765,347,765,347,790,33,790,TakeOut Total incl GST
483,761,555,761,555,793,483,793,13.10
33,798,208,798,208,825,33,825,Total Rounded
483,797,555,797,555,825,483,825,13.10
30,831,206,831,206,857,30,857,Cash Tendered
481,828,555,828,555,860,481,860,20.00
29,859,116,864,114,896,27,891,Change
493,860,555,860,555,893,493,893,6.90
33,929,310,929,310,955,33,955,TOTAL INCLUDES 6% GST
493,926,556,926,556,959,493,959,0.74
108,1029,490,1029,490,1055,108,1055,ink You and Please Come Again
46,1062,536,1062,536,1088,46,1088,Guest Relations Center : 1300-13-1300
