137,220,548,218,548,261,138,263,Segi Cash & Carry Sdn. Bhd.
150,263,534,263,534,298,150,298,Pt17920 Sek U9,Shah Alam
150,304,534,302,534,336,150,338,GST Reg No  001951645696
251,379,483,379,483,428,251,428,POSTED
44,424,200,424,200,459,44,459,Invoice No
242,428,353,424,354,452,244,457,34867
44,467,111,467,111,497,44,497,Date
241,467,564,463,565,495,241,500,25 May 2017 09:41am
42,506,156,506,156,540,42,540,Counter
239,504,309,504,309,540,239,540,60
42,583,578,581,579,616,43,618,MFM ROSESALL PURPOSE FLOUR 12X850G
44,628,186,628,186,656,44,656,1 X 18.60
546,622,657,622,657,656,546,656,18.60Z
49,667,364,667,364,695,49,695,TLC SOTONG SAUCE 725G
44,707,170,707,170,736,44,736,12.69
558,701,657,701,657,738,558,738,2.69.9
47,748,334,748,334,777,47,777,TLC FISH SAUCE 725G
42,787,170,787,170,815,42,815,1x 2.70
560,785,657,785,657,815,560,815,2.70S
47,828,411,828,411,856,47,856,ROYAL BAKING POWIER 45OG
44,868,184,868,184,897,44,897,2  11.69
544,862,657,862,657,897,544,897,23.38 S
47,907,591,907,591,936,47,936,KUAT HARIMAU BLEACH LEMON TP 2X90OML
47,948,362,948,362,976,47,976,2x5.51 (015c: 1.53
560,946,657,946,657,974,560,974,7.96S
49,987,562,987,562,1015,49,1015,INDOCAFE COFFEEMIX 3IN1 - 100X20G
44,1029,186,1029,186,1058,44,1058,1 x 33.90
544,1023,659,1023,659,1058,544,1058,33.90S
47,1068,168,1068,168,1097,47,1097,UIIANG XL
47,1109,245,1109,245,1138,47,1138,0.434x39.90
546,1105,659,1105,659,1140,546,1140,17.32.7
47,1148,275,1148,275,1176,47,1176,BURUNG PUYUH PC
44,1184,172,1184,172,1219,44,1219,4X2.95
544,1184,659,1184,659,1219,544,1219,11.80 S
47,1268,277,1268,277,1297,47,1297,No of items: 10
231,1305,504,1305,504,1333,231,1333,Totl Incl.GSIRM
562,1305,657,1305,657,1335,562,1335,118.35
135,1345,504,1343,504,1378,136,1380,Master xxxxxxxxxxxx0000
564,1347,657,1347,657,1378,564,1378,118.35
364,1386,508,1386,508,1421,364,1421,Change:RM
589,1384,661,1384,661,1421,589,1421,0.00
346,1425,507,1423,508,1460,346,1462,Savings:RM
593,1427,659,1427,659,1458,593,1458,3.06
47,1468,398,1468,398,1502,47,1502,Missed Point Today: 113
49,1511,366,1511,366,1539,49,1539,Served by ASHOK KUMAR
44,1586,659,1584,659,1619,45,1621,************** GST Sumn*ry *************
44,1627,172,1627,172,1661,44,1661,ap03 159
368,1631,526,1631,526,1659,368,1659,Amount(RM}
538,1629,659,1629,659,1663,538,1663,Tax{RM
42,1668,160,1668,160,1702,42,1702,700.0%
441,1668,526,1668,526,1704,441,1704,35.92
595,1670,661,1670,661,1700,595,1700,0.00
44,1710,158,1710,158,1739,44,1739,70905
441,1708,526,1708,526,1745,441,1745,77.76
593,1706,663,1706,663,1743,593,1743,4.67
44,1747,659,1745,659,1780,45,1782,***************************************
152,1833,536,1831,536,1859,152,1861,Ref No: 00600736354034867
93,1873,599,1869,599,1898,93,1902,Goods Sold Are Not Returnable. T0
