269,238,525,238,525,269,269,269,TONYMOLY VIVA CITY
228,276,552,276,552,307,228,307,(TONYMULY SHOP (95874))
166,314,618,309,618,341,167,345,UNIT L1-044B, VIVACITY MEGAMALL.
278,350,493,347,493,381,279,384,JALAN WAN ALWI,
224,388,543,388,543,419,224,419,93350 KUCHING, SARAWAK.
105,422,415,419,415,457,105,460,CSI ID 000349356032
310,536,470,536,470,567,310,567,Tay Invoice
112,572,228,572,228,603,112,603,TERMINAL
331,572,417,572,417,606,331,606,880
109,612,235,612,235,644,109,644,SALES NO.
333,606,474,606,474,644,333,644,807949
112,648,258,648,258,680,112,680,SALES DATE
335,648,639,648,639,677,335,677,29/03/201820:37:46
107,686,176,686,176,720,107,720,CASH
335,684,511,684,511,715,335,715,Then Fiona
333,758,431,758,431,792,333,792,:CASH
107,798,187,798,187,832,107,832,POIN.
333,794,390,794,390,830,333,830,0
112,870,664,870,664,902,112,902,EGG PORE BLACKHEAD STEAM BALM2EAC [SR]
112,908,260,908,260,940,112,940,SS04018600
404,906,543,906,543,937,404,937,1*55.90
589,904,668,904,668,937,589,937,55.90
109,944,273,942,274,976,110,978,isc 10.00%
570,940,646,940,646,978,570,978,-5.59
105,978,668,976,668,1014,105,1016,LGG PORE TIGHTENING COOLING PA30g [SR]
114,1023,258,1023,258,1047,114,1047,CSO4017600
408,1020,541,1020,541,1045,408,1045,1*55.90
589,1016,668,1016,668,1050,589,1050,55.90
110,1056,274,1056,274,1088,110,1088,DSC 10.00%
566,1050,646,1050,646,1090,566,1090,-5.59
530,1083,671,1088,670,1129,529,1123,EAC [ZR]
107,1095,287,1090,288,1123,108,1128,DSCOUNT 10%
110,1130,192,1130,192,1164,110,1164,DIS10
404,1126,532,1126,532,1164,404,1164,1*0.00
602,1128,671,1128,671,1162,602,1162,0.00
116,1204,262,1204,262,1236,116,1236,Item Count
643,1200,673,1200,673,1236,643,1236,3
114,1240,413,1238,413,1272,114,1274,Total Sales Incl.GST
574,1231,674,1236,671,1277,572,1271,100.62
107,1276,390,1274,390,1312,107,1314,Pounding Adjustment
593,1276,671,1276,671,1310,593,1310,-0.02
112,1312,404,1314,404,1352,112,1350,Total After Rounding
577,1305,676,1310,674,1351,574,1345,100.60
110,1388,178,1388,178,1424,110,1424,VISA
579,1388,671,1388,671,1422,579,1422,100.60
112,1429,219,1429,219,1460,112,1460,Card No
436,1424,671,1424,671,1462,436,1462,46 xxxxxxxx 1819
110,1462,246,1462,246,1500,110,1500,App.Code
465,1464,668,1464,668,1496,465,1496,a0000000031010
109,1503,348,1498,349,1536,110,1541,46 xxxxxxxx 1819
108,1650,274,1655,273,1689,107,1684,iSt summary
322,1651,470,1651,470,1689,322,1689,Amount(RM)
563,1653,668,1653,668,1687,563,1687,Tax(RM)
110,1729,217,1729,217,1763,110,1763,SR = 6%
390,1727,477,1727,477,1767,390,1767,94.92
602,1725,675,1725,675,1767,602,1767,5.70
110,1767,217,1767,217,1801,110,1801,ZR=0%
404,1767,472,1767,472,1803,404,1803,0.00
605,1767,673,1767,673,1803,605,1803,0.00
112,1841,459,1846,458,1877,112,1873,iotal prnmotional saving
593,1844,673,1844,673,1877,593,1877,11.18
107,1877,554,1882,554,1913,107,1908,P inted cn:29-03-2018 20:38:07
339,1987,475,1992,474,2026,337,2020,ThaYou
267,2027,516,2027,516,2059,267,2059,PleaCome Again
