110,331,606,329,606,357,110,359,PREMIO STATIONERY SDN BHD
245,365,469,365,469,390,245,390,Co.No.:123769-W
199,408,519,406,519,434,199,436,GST Reg. No:001032994816
214,441,502,441,502,469,214,469,F-G-01JALAN SS 6/5B
179,479,536,479,536,507,179,507,Dataran Glomac.Keiana Jaya
178,516,536,516,536,544,178,544,47301 Petaling Jaya.Selangor
272,552,446,552,446,579,272,579,03-7880 5750
228,611,313,611,313,639,228,639,TAX
297,609,511,603,512,636,298,643,INVOICE
52,646,370,646,370,674,52,674,Invoice No : KJ1-248350
50,679,115,685,112,714,48,709,Date
206,684,517,684,517,711,206,711,: 08/02/2017 2:09:49 PM
52,721,145,721,145,749,52,749,Cashier
203,715,321,720,320,749,202,745,: SU MAY
107,798,245,802,245,830,106,826,Description
374,800,423,800,423,830,374,830,Qty
469,798,536,798,536,828,469,828,Price
566,796,670,801,669,830,565,825,Amount
66,836,135,836,135,863,66,863,1SR"
137,838,326,838,326,865,137,865,SQUARE THUMB
386,834,426,834,426,865,386,865,30
482,836,538,836,538,865,482,865,0.85
602,834,670,834,670,863,602,863,25.44
141,861,222,861,222,889,141,889,TACKS
351,907,425,907,425,934,351,934,Total:
604,909,668,909,668,930,604,930,25.44
322,944,423,944,423,972,322,972,Discount:
618,944,668,944,668,968,618,968,0.00
46,980,421,977,421,1005,46,1007,Total Sales inclusive GST @6 00%:
600,978,670,978,670,1013,600,1013,25.44
193,1017,419,1017,419,1045,193,1045,Rounding Adjustrnent:
618,1015,670,1015,670,1045,618,1045,0.01
185,1056,422,1054,423,1082,185,1084,Amount To Be Paid :
594,1054,668,1054,668,1084,594,1084,25.45
247,1092,423,1092,423,1117,247,1117,Cash Received
602,1088,670,1088,670,1117,602,1117,25.50
323,1125,425,1130,424,1159,322,1155,Change :
616,1125,672,1125,672,1155,616,1155,0.05
95,1186,643,1186,643,1212,95,1212,Starting ist April,we will no longer b issuing handwitten
71,1208,664,1208,664,1234,71,1234,invoices Your service jobs such as photocopy and printing are
87,1234,645,1234,645,1253,87,1253,replaced by the order iorm along with a copy of this receipt
44,1275,689,1275,689,1301,44,1301,All goods and Service are Subjected to the 6% GST during checkout
66,1342,670,1342,670,1362,66,1362,All goods sold are not returnablelrefundable Exchanges are only
147,1364,583,1364,583,1384,147,1384,acceplable within 3 days with a proof of receipt
110,1384,621,1384,621,1409,110,1409,All cartridge &toner sales are final and non-refundable
166,1407,562,1409,561,1431,166,1429,No cash refunds for credit card purchases
44,1431,683,1431,683,1456,44,1456,No refunds or exchanges will be entertained without proof of receipt
220,1451,513,1451,513,1476,220,1476,Terms and conditions appplied.
70,1594,226,1601,225,1628,69,1622,GST Summary
280,1598,309,1598,309,1626,280,1626,%
382,1602,515,1602,515,1624,382,1624,Amount(RM)
556,1602,648,1602,648,1624,556,1624,Tax(RM;
68,1636,108,1636,108,1663,68,1663,SR
255,1631,312,1637,309,1664,252,1659,6.00
452,1636,517,1636,517,1663,452,1663,24.00
600,1638,654,1638,654,1663,600,1663,1.44
168,1719,567,1721,567,1748,168,1746,Thank you for Shopping at PREMIO
269,1744,467,1748,467,1776,268,1772,Have a Nice Day!
214,1789,521,1794,521,1819,214,1815,For the latest news and updates
172,1813,562,1817,561,1843,172,1839,tike us on facebook.com/prermiostationery
