315,197,592,197,592,235,315,235,SUNFISH
350,242,552,246,551,289,349,284,<484297-M>
253,295,632,299,631,336,253,333,22 LRG PERUSAHAAN 4
213,347,690,349,690,386,213,384,KIMPAL INDS.PARK B.CAVES
273,397,612,400,611,438,273,434,TEL  03-61855688
49,541,100,541,100,591,49,591,NO
750,548,856,548,856,592,750,592,10258
47,591,164,591,164,678,47,678,TABLE
51,720,313,724,313,767,51,763,SALTED F.RICE
746,726,837,726,837,772,746,772,8.50
53,770,255,774,254,817,52,813,eFRIED EGG
746,776,837,776,837,822,746,822,1.80
55,827,451,827,451,865,55,865,NASI LEMAK DRUMSTICH
745,826,839,826,839,872,745,872,9.80
53,874,277,874,277,916,53,916,SOYA CINCAU
746,875,837,875,837,922,746,922,4.30
50,920,353,924,353,966,49,962,LARGE/ICE TEA
746,925,837,925,837,971,746,971,4.30
53,1025,364,1025,364,1092,53,1092,SUBTOTAL
626,1025,832,1025,832,1096,626,1096,28.70
50,1096,317,1100,316,1142,49,1138,RM CASH
715,1097,853,1104,850,1150,713,1143,100.000
51,1148,177,1148,177,1192,51,1192,CHANGE
728,1147,838,1152,836,1198,726,1193,71.30
53,1247,253,1247,253,1290,53,1290,INC 6% GST
746,1249,837,1249,837,1295,746,1295,1.62
334,1347,552,1351,551,1390,333,1386,TAX INVOICE
73,1397,810,1400,810,1438,73,1434,#001-001-0934-0001 05/01/2018 13:30-R
275,1496,630,1498,630,1535,275,1534,GST  002008047616
277,1546,610,1546,610,1583,277,1583,THANK YOU
