48,140,511,140,511,172,48,172,SANYUSTATIONERYSHOP
48,187,501,187,501,209,48,209,NO.31G&33G,JALAN SETIA INDAH XU13/X
47,209,245,209,245,231,47,231,40170 SETIA ALAM
45,235,430,235,430,261,45,261,Mobile /Whatsapps : +6012-918 7937
45,266,264,266,264,288,45,288,Tel+603-3362 4137
47,291,322,291,322,313,47,313,GST ID No: 001531760640
411,300,593,304,593,332,411,329,TAX INVOICE
37,318,143,318,143,345,37,345,Owned`By :
36,345,374,346,374,368,35,367,SANYU SUPPLY SDN BHD(1135772-K)
42,401,297,401,297,423,42,423,CASH SALES COUNTER
53,466,190,466,190,488,53,488,1.2012-0021
271,466,596,467,596,490,271,488,SB-5882 CAMIS NCR BILL BOOK
272,493,432,493,432,515,272,515,5"x8"(BB-5882
78,518,195,521,194,548,77,544,2 X 3.5000
478,519,589,523,588,550,477,546,7.00 SR
29,554,343,556,343,582,29,581,Total Sales Inclusive GST @6%
479,560,530,560,530,584,479,584,7.00
240,587,334,587,334,614,240,614,Discount
479,590,532,590,532,617,479,617,0.00
239,630,295,630,295,653,239,653,Total
480,633,534,633,534,659,480,659,7.00
239,658,350,661,349,688,238,684,Round Adj
480,664,534,664,534,691,480,691,0.00
242,704,348,704,348,730,242,730,Final Total
480,708,530,708,530,732,480,732,7.00
240,760,303,760,303,789,240,789,CASH
480,765,534,765,534,792,480,792,7.00
240,792,332,792,332,818,240,818,CHANGE
480,795,534,795,534,822,480,822,0.00
29,831,176,834,175,861,29,858,GST Summary
256,834,388,834,388,861,256,861,Amount(RM)
479,834,571,834,571,861,479,861,Tax(RM)
29,863,131,863,131,889,29,889,SR @ 6%
339,864,388,864,388,889,339,889,6.60
519,866,569,866,569,891,519,891,0.40
29,941,289,943,288,970,29,968,INV NO: CS-SA-0129861
27,971,100,975,99,1003,25,999,Date :
171,973,292,973,292,999,171,999,11/12/2017
28,1004,144,1008,143,1034,27,1031,Total Qty:
29,1047,590,1048,590,1075,29,1073,Print Time : Monday, 11 December, 2017 8:47:34 PM
71,1125,567,1125,567,1147,71,1147,Goodssold are not Returnable & Refundable
118,1177,522,1177,522,1199,118,1199,THANKYOUFORYOURPATRONAGE
194,1206,445,1207,445,1234,193,1232,PLEASE COME AGAIN.
121,1262,521,1262,521,1284,121,1284,TERIMAKASIH SILA DATANG LAGI
70,1308,574,1314,574,1341,69,1335,**PLEASE KEEPTHISRECEIPTFORPROVE OF
53,1344,585,1347,585,1369,53,1366,PURCHASE DATEFORI.TPRODUCTWARRANTY
245,1377,394,1374,395,1401,245,1404,PURPOSE **
89,1426,550,1431,549,1458,89,1453,Follow us in Facebook : Sanyu.Stationery
