266,17,336,29,330,64,260,53,Mer
192,133,422,133,422,152,192,152,GHEEHTANG
107,160,507,162,507,185,107,183,GH DISTRIBUTOR & MARKETING SDN BHD
238,190,365,193,364,218,238,214,1097826-H)
95,220,505,223,504,250,95,247,216, Macalister Road,10400 Penang.
226,247,374,252,373,280,225,275,10400 Penang
201,283,401,281,402,306,201,307,Tel04-2272222
155,314,448,314,448,337,155,337,GST Reg.No.001315377152
238,371,366,371,366,394,238,394,TAX INVOICE
38,431,330,431,330,454,38,454,Invoice N :216_01/21047
34,460,88,460,88,485,34,485,Date
168,462,344,462,344,485,168,485,20/06/2018#1
487,460,580,460,580,485,487,485,12:53 PM
34,489,120,489,120,513,34,513,Cashier
168,490,356,490,356,513,168,513,:PART TIMERS 05
34,520,111,520,111,545,34,545,PRN ON
169,520,414,520,414,543,169,543,20/06/2018 12:56 PM
34,577,135,577,135,606,34,606,QTY ITEM
552,575,586,579,582,608,548,604,RM
165,638,437,640,437,664,165,663,*** Retail/Takeaway ***
38,672,51,672,51,689,38,689,4
66,670,414,670,414,693,66,693,TAU SAR PNEAH S 16PCS @9.00
483,670,582,670,582,694,483,694,36.00 SR
38,704,51,704,51,719,38,719,?
70,702,448,702,448,721,70,721,DBTAU SAR PNEAH (S 12PCS @7.60
484,700,582,700,582,724,484,724,15.20 SR
69,731,333,731,333,754,69,754,BEH TEH SAW 8PCS @8.00
485,729,582,729,582,754,485,754,16.00 SR
38,763,52,763,52,778,38,778,?
67,761,331,761,331,784,67,784,PHONG PNEAH 6PCS @9.0O
484,761,582,761,582,785,484,785,18.00 SR
37,818,166,816,166,841,37,842,10 SubTotal
483,818,546,818,546,844,483,844,85.20
70,846,280,846,280,873,70,873,Net Total
425,848,544,848,544,872,425,872,85.20
37,906,90,909,88,935,35,931,Cash
472,906,549,906,549,935,472,935,100.20
37,939,177,939,177,962,37,962,CHANGE
426,936,546,936,546,964,426,964,15.00
144,968,462,968,462,992,144,992,*** 20/06/2018 12:56PM ***
44,1028,168,1028,168,1051,44,1051,ax Summary
388,1024,463,1024,463,1053,388,1053,Amount
539,1022,584,1026,581,1053,537,1049,Tax
38,1054,158,1057,158,1081,37,1078,R:GST @0%
399,1055,463,1055,463,1081,399,1081,85.20
528,1053,584,1053,584,1083,528,1083,0.00
146,1114,473,1114,473,1137,146,1137,IHANK YINI PLEASE COME AGAIN
131,1144,473,1145,473,1168,131,1167,Gooc; Sold Are Nor Refrdable
