75,49,309,59,307,102,73,92,21812012
117,224,707,205,708,237,118,256,SYARIKAT PERNIAGAAN GIN KEE
348,259,479,255,480,287,349,290,81109-A)
235,298,587,288,587,318,236,328,NO 290,JALAN AIR PANAS
346,330,480,326,481,358,347,361,SETAPAK.
260,373,570,364,571,394,261,404,53200, KUALA LUMPUR.
299,407,537,400,538,430,300,437,TEL03-40210276
271,456,568,447,569,474,272,484,GST ID  000750673920
238,497,602,484,603,515,240,527,SIMPLIFIED TAX INVOICE
83,554,173,554,173,588,83,588,CASH
283,594,454,587,455,619,284,626,CS00011926
497,588,725,581,726,611,498,618,Date:02/12/2017
88,600,191,600,191,631,88,631,Doc No.
257,635,371,631,372,663,258,666,USER
499,626,696,619,697,649,500,656,Time: 08:44:00
89,640,191,640,191,672,89,672,Cashier
499,665,575,665,575,698,499,698,Ref.:
91,681,280,678,281,710,91,713,Salesperson :
330,739,385,744,381,780,327,776,Qty
564,737,672,737,672,764,564,764,Amount
697,730,753,735,750,765,694,761,Tax
89,749,156,749,156,782,89,782,Itorm
435,742,530,742,530,769,435,769,S/Price
445,775,522,771,523,799,446,802,29.68
601,770,675,770,675,798,601,798,29.68
706,769,751,769,751,793,706,793,SR
92,785,163,785,163,814,92,814,3122
345,779,371,779,371,807,345,807,1
94,821,509,803,511,835,95,852,(W33)105MM/4'CUTTING DISC
605,837,685,833,686,866,607,870,29.68
174,853,291,853,291,881,174,881,Total Qty:
356,852,370,852,370,872,356,872,1
610,892,689,888,691,921,611,925,28.00
174,907,548,895,549,927,175,938,Total Sales(Excluding GST)
410,941,552,936,554,968,411,973,Discount :
628,933,697,928,699,962,630,966,0.00
396,984,554,978,555,1010,397,1015,TotalGST:
595,976,697,976,697,1007,595,1007,1.68
403,1021,554,1024,553,1056,402,1053,Rounding :
630,1018,694,1015,696,1045,632,1049,0.00
615,1063,703,1063,703,1097,615,1097,29.68
126,1083,552,1066,554,1098,127,1115,Total Sales (Inclusive of GST) :
439,1115,556,1115,556,1146,439,1146,CASH:
614,1110,693,1107,694,1136,616,1139,29.68
414,1154,556,1151,557,1187,415,1191,Change :
630,1146,697,1146,697,1180,630,1180,0.00
155,1240,384,1232,386,1264,156,1272,GST SUMMARY
359,1284,387,1284,387,1317,359,1317,%
446,1281,574,1276,575,1309,448,1314,Amt (RM)
617,1275,738,1268,740,1301,619,1309,Iax(RM)
163,1289,297,1285,298,1321,164,1325,Iax Code
363,1309,392,1316,383,1351,354,1344,6
493,1311,576,1311,576,1344,493,1344,28.00
674,1306,741,1301,743,1335,677,1339,1.68
166,1325,217,1321,220,1351,168,1355,SR
493,1360,577,1356,578,1391,494,1395,28.00
678,1352,746,1352,746,1387,678,1387,1.68
317,1364,410,1364,410,1397,317,1397,Total :
