252,272,612,272,612,313,252,313,RESTORAN WAN SHENG
310,323,535,323,535,364,310,364,002043319-W
150,372,697,377,697,417,150,413,No.2,Jalan Temenggung 19/9
113,421,757,426,757,469,112,464,Seksyen 9, Bandar Mahkota Cheras,
210,472,647,477,647,518,210,513,43200 Cheras,Selangor
191,524,670,524,670,565,191,565,GST REG NO 001335787520
196,622,626,622,626,665,196,665,TaxInvoice
34,718,705,724,705,765,33,759,INV No.1187070 Cashier: Thandar
27,764,119,770,116,817,24,811,Date
164,773,591,773,591,814,164,814,11-06-201817:11:42
26,865,258,870,257,919,25,914,Description
326,862,399,868,394,922,321,916,Qty
466,872,620,872,620,917,466,917,U.price
643,874,830,874,830,917,643,917,Total TAX
27,966,169,966,169,1017,27,1017,Teh B
300,1013,383,1013,383,1070,300,1070,2
483,1013,578,1013,578,1068,483,1068,2.20
663,1014,831,1019,829,1070,661,1065,4.40 ZRL
27,1066,187,1066,187,1117,27,1117,Milo (B
302,1117,379,1117,379,1166,302,1166,1x
483,1115,578,1115,578,1168,483,1168,2.80
662,1117,828,1117,828,1166,662,1166,2.80 ZRL
28,1162,213,1167,211,1218,27,1213,Take Away
302,1209,381,1209,381,1266,302,1266,3 x
483,1213,578,1213,578,1266,483,1266,0.20
662,1215,828,1215,828,1264,662,1264,0.60 ZRL
33,1313,273,1313,273,1356,33,1356,Total QTY: 6
33,1367,464,1367,464,1408,33,1408,Total (Excluding GST:
743,1365,834,1365,834,1412,743,1412,7.80
31,1414,526,1416,526,1459,31,1457,Total (Inclusive of GST):
745,1416,834,1416,834,1463,745,1463,7.80
35,1465,258,1465,258,1508,35,1508,TOTAL:
670,1465,832,1465,832,1512,670,1512,7.80
27,1559,154,1559,154,1610,27,1610,CASH :
741,1561,836,1561,836,1614,741,1614,7.80
26,1702,256,1709,255,1760,24,1753,GST Summary
429,1712,626,1712,626,1755,429,1755,Amount(RM)
684,1712,826,1712,826,1757,684,1757,Tax(RM)
27,1755,96,1755,96,1806,27,1806,ZRL
229,1757,350,1757,350,1809,229,1809,@0%
543,1759,635,1759,635,1806,543,1806,7.80
743,1761,834,1761,834,1809,743,1809,0.00
