15,40,211,40,211,82,15,82,31803040
161,285,521,285,521,311,161,311,MR. D.I.Y. (M) SDN BHD
192,320,486,320,486,346,192,346,C0.REG860671-D)
61,354,602,354,602,379,61,379,L0T 1851-A & 1851-B JALAN KPB 6
74,387,585,387,585,413,74,413,KAWASAN PERINDUSTRIAN BALAKONG,
92,421,586,421,586,447,92,447,43300 SERI KEMBANGAN, SELANG0R
125,451,537,453,537,483,125,482,(GST ID No 000306020352)
225,485,439,485,439,515,225,515,IOI PUCHONG)
225,521,436,521,436,547,225,547,-TAX INVOICE-
5,584,357,585,357,616,4,614,STUDENT SOCKS 3PCS BK
637,585,675,585,675,619,637,619,*S
6,619,208,619,208,649,6,649,JH61-4/200
7,654,123,654,123,681,7,681,9034915
373,654,442,654,442,683,373,683,1 X
452,654,524,654,524,683,452,683,9.50
570,651,641,651,641,684,570,684,9.50
6,686,257,686,257,716,6,716,BELT 5202-3#*VS
637,686,675,686,675,719,637,719,*S
6,721,225,721,225,751,6,751,QI31-12/480
7,756,125,756,125,783,7,783,9034870
369,753,525,753,525,785,369,785,1 X 22.90
553,753,641,753,641,785,553,785,22.90
4,785,130,788,129,820,3,817,PVC MAN
185,783,327,787,327,819,184,815,PPER 969
356,786,425,786,425,820,356,820,(BK)
634,788,675,788,675,820,634,820,*S
6,823,112,823,112,850,6,850,WA36-
7,855,225,855,225,885,7,885,9555590500184
372,855,527,855,527,885,372,885,1 X 10.50
553,856,638,856,638,884,553,884,10.50
7,922,193,922,193,954,7,954,Item(s) : 3
506,924,675,924,675,956,506,956,Qty(s) : 3
7,989,306,989,306,1020,7,1020,Total Incl. GST@6%
538,992,674,992,674,1020,538,1020,RM 42.90
4,1024,77,1024,77,1053,4,1053,CASH
538,1026,672,1026,672,1053,538,1053,RM 50.00
3,1058,108,1054,109,1088,4,1091,CHANGE
553,1059,672,1059,672,1087,553,1087,RM 7.10
9,1128,418,1128,418,1154,9,1154,GST @6% included in total
503,1125,623,1125,623,1157,503,1157,RM 2.43
10,1195,403,1195,403,1221,10,1221,17-03-18 14:49 SH01 ZJ86
452,1193,672,1193,672,1224,452,1224,T1 R000110133
7,1230,403,1230,403,1256,7,1256,OPERATOR TRAINEE CASHIER
109,1297,555,1297,555,1323,109,1323,EXCHANGE ARE ALLOWED WITHIN
173,1330,486,1330,486,1356,173,1356,7 DAY WITH RECEIPT.
141,1364,534,1364,534,1390,141,1390,STRICTLY NO CASH REFUND.
