94,217,823,217,823,247,94,247,SYARIKATPERNIAGAANGIN KEE
379,269,541,269,541,305,379,305,81109-A)
242,316,673,316,673,346,242,346,NO 290.JALAN AIR PANAS
373,353,541,358,540,397,372,392,SETAPAK,
265,407,648,407,648,444,265,444,53200,KUALA LUMPUR
312,453,608,453,608,489,312,489,TEL03-40210276
276,513,646,513,646,550,276,550,GST ID : 000750673920
235,565,682,565,682,596,235,596,SIMPLIFIED TAXINVOICE
36,635,144,635,144,676,36,676,CASH
38,689,168,689,168,728,38,728,Doc No.
256,689,493,689,493,725,256,725,CS00012507
556,687,834,687,834,723,556,723,Date: 02/01/2018
38,741,166,741,166,780,38,780,Cashier
251,736,392,736,392,782,251,782,: USER
554,734,801,734,801,777,554,777,Time:16:58:00
38,788,271,788,271,832,38,832,Salesperson :
552,786,641,786,641,827,552,827,Ref. :
34,877,117,877,117,918,34,918,Item
336,875,404,875,404,920,336,920,Qty.
461,870,593,876,591,921,459,915,S/Price
628,877,765,877,765,916,628,916,Amount
792,872,867,878,863,921,788,915,Tax
36,925,126,925,126,964,36,964,1811
350,925,388,925,388,964,350,964,1
478,923,572,923,572,964,478,964,13.57
668,925,763,925,763,964,668,964,13.57
801,925,861,925,861,964,801,964,SR
38,972,159,972,159,1011,38,1011,8'2X3
40,1024,126,1024,126,1065,40,1065,1042
352,1022,388,1022,388,1068,352,1068,4
480,1024,572,1024,572,1065,480,1065,18.55
668,1024,763,1024,763,1065,668,1065,74.20
803,1024,857,1024,857,1065,803,1065,SR
38,1076,706,1076,706,1113,38,1113,7'X35#CORRUGATED ROOFING SHEET
40,1128,123,1128,123,1167,40,1167,1921
354,1128,384,1128,384,1165,354,1165,1
482,1126,561,1126,561,1167,482,1167,5.30
684,1126,763,1126,763,1167,684,1167,5.30
798,1126,857,1126,857,1169,798,1169,SR
40,1176,422,1176,422,1213,40,1213,NAIL (PER/PACK) - RM5
129,1221,274,1229,272,1270,127,1262,Total Qty:
345,1226,384,1226,384,1267,345,1267,6
668,1226,763,1226,763,1265,668,1265,93.07
132,1295,583,1295,583,1332,132,1332,Total Sales(Excluding GST):
663,1295,759,1290,761,1331,666,1337,87.80
415,1349,583,1349,583,1388,415,1388,Discount :
682,1347,763,1347,763,1388,682,1388,0.00
392,1397,588,1397,588,1442,392,1442,Total GST :
684,1399,763,1399,763,1440,684,1440,5.27
404,1457,585,1457,585,1503,404,1503,Rounding :
684,1457,763,1457,763,1499,684,1499,0.00
67,1522,585,1522,585,1559,67,1559,Total Sales(Inclusive of GST) :
666,1518,760,1518,760,1559,666,1559,93.07
449,1574,590,1574,590,1620,449,1620,CASH :
666,1574,763,1574,763,1616,666,1616,93.07
418,1622,588,1627,587,1674,417,1669,Change :
684,1626,763,1626,763,1668,684,1668,0.00
94,1724,379,1724,379,1761,94,1761,GST SUMMARY
104,1780,270,1785,268,1830,103,1825,Tax Code
341,1787,381,1787,381,1830,341,1830,%
458,1787,610,1787,610,1826,458,1826,Amt(RM)
665,1780,821,1785,820,1830,663,1825,Iax(RM)
108,1826,170,1826,170,1871,108,1871,SR
343,1826,381,1826,381,1869,343,1869,6
511,1828,612,1828,612,1869,511,1869,87.80
736,1826,816,1826,816,1869,736,1869,5.27
289,1886,410,1886,410,1932,289,1932,Total :
511,1891,612,1891,612,1930,511,1930,87.80
736,1885,820,1891,816,1935,732,1929,5.27
96,1988,816,1988,816,2018,96,2018,GOODS SOLD ARE NOT RETURNABLE THANK YOU
