47,142,509,144,509,176,47,175,SANYUSTATIONERYSHOP
45,188,503,192,503,213,45,210,NO.31G&33G,JALAN SETIA INDAH XU13/X
47,215,243,215,243,235,47,235,40170SETIA ALAM
47,243,429,243,429,264,47,264,Mobile/Whatsapps:+6012-9187937
45,272,263,272,263,294,45,294,Tel+603-33624137
47,301,321,301,321,323,47,323,GST ID No:001531760640
414,314,590,314,590,340,414,340,TAXINVOICE
39,331,140,331,140,352,39,352,Oivned By:
36,354,374,355,374,377,35,375,SANYU SUPPLY SDN BHD(1135772-K)
42,408,298,408,298,429,42,429,CASH SALES COUNTER
52,468,193,468,193,494,52,494,1.2002-0001
272,471,546,471,546,491,272,491,LAMINATING FILM A4 SIZE
271,496,450,496,450,522,271,522,(220MMx310MM)
81,527,193,527,193,548,81,548,1 X 3.0000
480,530,537,530,537,553,480,553,3.00
540,530,585,530,585,553,540,553,SR
32,565,342,565,342,587,32,587,Total Sales Inclusive GST @6%
479,567,532,567,532,593,479,593,3.00
239,595,332,595,332,621,239,621,Discount
477,599,530,599,530,626,477,626,0.00
237,635,297,635,297,663,237,663,Total
480,641,532,641,532,664,480,664,3.00
242,667,356,667,356,694,242,694,Round Acy
480,670,534,670,534,697,480,697,0.00
256,708,348,708,348,734,256,734,inzrTotal
480,712,530,712,530,735,480,735,3.00
240,766,301,766,301,789,240,789,CASH
469,769,532,769,532,792,469,792,20.00
240,796,332,796,332,822,240,822,CHANGE
471,800,532,800,532,822,471,822,17.00
30,835,176,841,175,867,29,862,GST Summary
256,834,389,839,388,867,254,862,Amount(RM)
477,840,569,840,569,867,477,867,Tax(RM)
27,870,129,870,129,896,27,896,SR @ 6%
339,871,388,871,388,894,339,894,2.83
519,871,567,871,567,896,519,896,0.17
31,949,290,949,290,970,31,970,INV NO: CS-SA-0078908
318,952,395,952,395,973,318,973,Date:
393,955,517,955,517,973,393,973,184/2017
73,1094,569,1094,569,1115,73,1115,Goods sold arenot Returnable& Refundable
116,1143,522,1145,522,1166,116,1165,THANK YOU FORYOUR PATRONAGE
197,1174,442,1176,442,1199,197,1197,PLEASE COMEAGAIN.
123,1230,519,1230,519,1251,123,1251,TERIMAKASIH SILADATANGLAGI
71,1281,571,1284,571,1305,71,1302,**PLEASEKEEPTHISRECEIPTFORPROVEOF
53,1313,585,1315,585,1336,53,1335,PURCHASEDATEFORI.TPRODUCTWARRANTY
245,1343,396,1339,397,1365,245,1369,PURPOSE **
89,1393,550,1397,550,1423,89,1420,Follow usin Facebook : Sanyu.Stationery
