50,182,325,182,325,205,50,205,SIHPLTFTED TAX INVOICE
50,205,323,205,323,230,50,230,AAPIIARMACY
50,230,379,230,379,256,50,256,SUBANG HEALTHCARE SDN BHD
50,256,173,256,173,281,50,281,1118258-K
50,281,303,281,303,304,50,304,GST NO0O1536708608
50,306,287,306,287,331,50,331,B-8,JALAN S515/4D
50,331,388,331,388,356,50,356,47500 SUBANG JAYA, SELANGOR
50,356,254,356,254,380,50,380,TEL:03-56127718
46,403,105,403,105,430,46,430,CASH
46,452,527,454,527,479,46,477,RECEIPT #:CS00224314 DATE:11/08/2017
50,479,213,479,213,504,50,504,SALESPERSON :
325,479,502,479,502,504,325,504,TIME:19:46:00
50,504,200,504,200,529,50,529,CASHIER C1
48,553,105,553,105,581,48,581,ITEM
272,551,318,551,318,581,272,581,RTY
369,551,417,551,417,578,369,578,U/P
448,551,527,551,527,578,448,578,AMOUNT
349,576,415,576,415,608,349,608,GST
459,578,529,578,529,610,459,610,(GST)
48,628,105,628,105,655,48,655,1394
264,632,286,624,296,650,274,658,1
347,628,415,628,415,655,347,655,57.00
458,625,555,625,555,655,458,655,57.00S
53,655,551,655,551,680,53,680,(UNIT) WAYCARE WOUND DRESSING WATERPROOF
50,680,217,680,217,706,50,706,2045179052519
269,684,288,682,291,702,272,705,1
358,680,415,680,415,707,358,707,5.30
470,680,553,680,553,707,470,707,5.305
53,707,553,707,553,731,53,731,(BOX 1OOS) AROS NON-WOWEN SWAR ALCOHOL P
51,733,217,733,217,756,51,756,9557037001049
261,734,292,734,292,754,261,754,1
358,731,419,731,419,756,358,756,3.90
470,733,555,733,555,758,470,758,3.905
55,758,491,758,491,783,55,783,EACH) PAN MATE COTTON BUDS 4OOTIPS
50,781,107,781,107,806,50,806,8896
268,783,292,783,292,806,268,806,3
360,781,419,781,419,806,360,806,1.70
470,781,553,781,553,806,470,806,5.105
51,806,553,806,553,832,51,832,(UNIT UNIGLOVES STERILE GAUZE SWAR 1OCM
49,832,215,830,215,855,50,857,9556250921884
268,835,288,835,288,851,268,851,1
360,832,419,832,419,859,360,859,6.80
470,832,553,832,553,859,470,859,6.80Z
49,859,353,855,353,880,50,884,1 BOX) GENTAMICIN CREAM
50,907,226,907,226,932,50,932,TOTAL QUANTITY
362,909,377,909,377,931,362,931,7
312,981,424,981,424,1006,312,1006,SUB-TOTAL
486,977,557,982,555,1010,485,1006,74.06
314,1006,371,1006,371,1033,314,1033,DISC
498,1008,559,1008,559,1035,498,1035,0.00
312,1033,362,1033,362,1060,312,1060,GST
498,1033,557,1033,557,1060,498,1060,4.04
314,1058,419,1058,419,1084,314,1084,ROUNDING
500,1058,557,1058,557,1085,500,1085,0.00
81,1084,198,1084,198,1109,81,1109,TOTAL
432,1085,557,1085,557,1111,432,1111,78-10
83,1112,208,1112,208,1132,83,1132,DERTT
200,1112,329,1112,329,1132,200,1132,CART
430,1107,559,1107,559,1138,430,1138,78.10
454,1136,555,1136,555,1161,454,1161,000
116,1233,487,1237,487,1262,116,1258,GOODS SOLD ARE NOT RETURNABLE
114,1283,491,1283,491,1314,114,1314,S=STANDARD RATED, Z=ZERO RATED
46,1382,189,1382,189,1413,46,1413,GST SUMMARY
46,1435,103,1435,103,1463,46,1463,CODE
244,1433,327,1433,327,1465,244,1465,AMDUNT
382,1435,406,1435,406,1463,382,1463,%
445,1433,540,1433,540,1465,445,1465,TAX/AMT
46,1485,79,1485,79,1516,46,1516,SR
261,1487,327,1487,327,1514,261,1514,67.26
483,1487,538,1487,538,1514,483,1514,4.04
44,1512,88,1512,88,1541,44,1541,ZRL
270,1512,327,1512,327,1541,270,1541,6.80
481,1510,541,1514,538,1543,479,1538,0.00
283,1588,413,1588,413,1618,283,1618,TAX TOTAL:
481,1588,542,1588,542,1618,481,1618,4.04
