9,205,479,217,479,247,9,236,AMANO MALAYSIA SDN BHD (682288-V)
69,243,406,251,406,278,69,270,12 JALAN PENGACARA U1/48
68,276,393,283,393,310,68,303,TEMASYA INDUSTRIAL PARK
67,310,408,317,408,343,66,336,OON BS WMN HM S O9LOt
146,347,379,349,379,373,146,370,03-55695002/5003
122,378,395,382,395,408,122,404,T1000113770460
96,473,416,475,416,507,96,504,TAX IVOICE
6,533,496,544,495,577,5,567,P/S #02A INV-No.0002300417000116
9,568,114,573,113,601,7,596,T/0#11
265,579,491,579,491,603,265,603,Ticket .0332
8,604,492,610,492,638,8,632,Entry Tii 30/04/20179n20:22
9,638,142,643,141,666,8,661,Paid Time
179,641,491,642,491,668,179,667,30/04/2017921:51
8,668,182,675,180,703,7,696,Park ing Time
434,674,496,674,496,702,434,702,1:29
8,699,73,704,70,737,6,733,Type
233,706,326,709,325,737,232,734,Rate A
404,707,496,707,496,734,404,734,RM1.
8,767,168,773,167,801,7,795,Park ing Fee
403,771,493,771,493,798,403,798,RMD.94
10,800,197,805,196,832,10,827,GST(Incluced)
233,804,326,804,326,835,233,835,6.0%
403,806,500,806,500,833,403,833,RM0.06
10,866,147,869,146,896,10,892,Total
361,872,489,869,489,896,362,899,R1.00
8,897,130,902,129,930,7,925,Paid
361,904,490,904,490,931,361,931,RM1.00
9,932,183,938,182,965,8,959,Cnarge
361,937,489,937,489,963,361,963,0.00
208,967,339,969,338,996,207,994,Thank Yau
169,1004,390,1004,390,1027,169,1027,Inclusive 6% GST
